Station,Elevation
719.5,293.6
720.0,293.6
720.5,293.6
721.0,293.6
721.5,293.6
722.0,293.6
722.5,293.6
723.0,293.6
723.5,293.6
724.0,293.6
724.5,293.6
725.0,293.6
725.5,293.6
726.0,293.6
726.5,293.6
727.0,293.6
727.5,293.6
728.0,293.6
728.5,293.6
729.0,293.6
729.5,293.6
730.0,293.6
730.5,293.6
731.0,293.6
731.5,293.6
732.0,293.61
732.5,293.63
733.0,293.64
733.5,293.65
734.0,293.66
734.5,293.67
735.0,293.68
735.5,293.69
736.0,293.7
736.5,293.7
737.0,293.7
737.5,293.7
738.0,293.7
738.5,293.7
739.0,293.7
739.5,293.7
740.0,293.7
740.5,293.7
741.0,293.7
741.5,293.7
742.0,293.7
742.5,293.7
743.0,293.7
743.5,293.7
744.0,293.7
744.5,293.7
745.0,293.7
745.5,293.7
746.0,293.7
746.5,293.7
747.0,293.7
747.5,293.7
748.0,293.69
748.5,293.68
749.0,293.67
749.5,293.66
750.0,293.65
750.5,293.64
751.0,293.63
751.5,293.62
752.0,293.61
752.5,293.6
753.0,293.6
753.5,293.6
754.0,293.6
754.5,293.6
755.0,293.6
755.5,293.6
756.0,293.6
756.5,293.6
757.0,293.6
757.5,293.6
758.0,293.6
758.5,293.6
759.0,293.6
759.5,293.6
760.0,293.59
760.5,293.59
761.0,293.58
761.5,293.57
762.0,293.57
762.5,293.56
763.0,293.55
763.5,293.55
764.0,293.55
764.5,293.55
765.0,293.55
765.5,293.55
766.0,293.55
766.5,293.55
767.0,293.55
767.5,293.55
768.0,293.55
768.5,293.55
769.0,293.55
769.5,293.55
770.0,293.55
770.5,293.55
771.0,293.55
771.5,293.55
772.0,293.55
772.5,293.55
773.0,293.55
773.5,293.55
774.0,293.55
774.5,293.55
775.0,293.55
775.5,293.55
776.0,293.55
776.5,293.55
777.0,293.55
777.5,293.55
778.0,293.55
778.5,293.55
779.0,293.55
779.5,293.55
780.0,293.55
780.5,293.55
781.0,293.55
781.5,293.55
782.0,293.55
782.5,293.55
783.0,293.55
783.5,293.55
784.0,293.55
784.5,293.55
785.0,293.55
785.5,293.55
786.0,293.55
786.5,293.55
787.0,293.55
787.5,293.55
788.0,293.55
788.5,293.55
789.0,293.55
789.5,293.55
790.0,293.55
790.5,293.55
791.0,293.55
791.5,293.55
792.0,293.55
792.5,293.55
793.0,293.55
793.5,293.55
794.0,293.55
794.5,293.55
795.0,293.55
795.5,293.55
796.0,293.55
796.5,293.55
797.0,293.55
797.5,293.55
798.0,293.55
798.5,293.55
799.0,293.55
799.5,293.55
800.0,293.55
800.5,293.55
801.0,293.55
801.5,293.55
802.0,293.55
802.5,293.55
803.0,293.55
803.5,293.55
804.0,293.55
804.5,293.55
805.0,293.55
805.5,293.55
806.0,293.55
806.5,293.55
807.0,293.55
807.5,293.55
808.0,293.55
808.5,293.55
809.0,293.55
809.5,293.55
810.0,293.55
810.5,293.55
811.0,293.55
811.5,293.55
812.0,293.55
812.5,293.55
813.0,293.55
813.5,293.55
814.0,293.55
814.5,293.55
815.0,293.55
815.5,293.55
816.0,293.55
816.5,293.55
817.0,293.55
817.5,293.55
818.0,293.55
818.5,293.55
819.0,293.55
819.5,293.55
820.0,293.55
820.5,293.55
821.0,293.55
821.5,293.55
822.0,293.55
822.5,293.55
823.0,293.55
823.5,293.55
824.0,293.55
824.5,293.55
825.0,293.55
825.5,293.55
826.0,293.55
826.5,293.55
827.0,293.55
827.5,293.55
828.0,293.55
828.5,293.55
829.0,293.55
829.5,293.55
830.0,293.55
830.5,293.55
831.0,293.55
831.5,293.55
832.0,293.55
832.5,293.55
833.0,293.55
833.5,293.55
834.0,293.55
834.5,293.55
835.0,293.55
835.5,293.55
836.0,293.55
836.5,293.55
837.0,293.55
837.5,293.55
838.0,293.55
838.5,293.55
839.0,293.55
839.5,293.55
840.0,293.55
840.5,293.55
841.0,293.55
841.5,293.55
842.0,293.55
842.5,293.55
843.0,293.55
843.5,293.55
844.0,293.55
844.5,293.55
845.0,293.55
845.5,293.55
846.0,293.55
846.5,293.55
847.0,293.55
847.5,293.55
848.0,293.55
848.5,293.55
849.0,293.55
849.5,293.55
850.0,293.55
850.5,293.55
851.0,293.55
851.5,293.55
852.0,293.55
852.5,293.54
853.0,293.54
853.5,293.54
854.0,293.53
854.5,293.53
855.0,293.52
855.5,293.52
856.0,293.52
856.5,293.51
857.0,293.51
857.5,293.51
858.0,293.5
858.5,293.5
859.0,293.5
859.5,293.5
860.0,293.5
860.5,293.5
861.0,293.5
861.5,293.49
862.0,293.49
862.5,293.5
863.0,293.5
863.5,293.5
864.0,293.5
864.5,293.5
865.0,293.5
865.5,293.5
866.0,293.5
866.5,293.5
867.0,293.5
867.5,293.5
868.0,293.5
868.5,293.5
869.0,293.5
869.5,293.49
870.0,293.49
870.5,293.49
871.0,293.48
871.5,293.48
872.0,293.48
872.5,293.47
873.0,293.47
873.5,293.47
874.0,293.47
874.5,293.47
875.0,293.47
875.5,293.47
876.0,293.47
876.5,293.47
877.0,293.47
877.5,293.46
878.0,293.46
878.5,293.46
879.0,293.46
879.5,293.46
880.0,293.46
880.5,293.46
881.0,293.46
881.5,293.46
882.0,293.46
882.5,293.45
883.0,293.45
883.5,293.45
884.0,293.45
884.5,293.45
885.0,293.45
885.5,293.45
886.0,293.45
886.5,293.46
887.0,293.46
887.5,293.46
888.0,293.46
888.5,293.46
889.0,293.46
889.5,293.47
890.0,293.47
890.5,293.47
891.0,293.47
891.5,293.47
892.0,293.47
892.5,293.47
893.0,293.47
893.5,293.47
894.0,293.47
894.5,293.47
895.0,293.47
895.5,293.47
896.0,293.47
896.5,293.47
897.0,293.47
897.5,293.47
898.0,293.47
898.5,293.46
899.0,293.46
899.5,293.46
900.0,293.46
900.5,293.46
901.0,293.46
901.5,293.46
902.0,293.46
902.5,293.47
903.0,293.47
903.5,293.47
904.0,293.47
904.5,293.47
905.0,293.47
905.5,293.47
906.0,293.47
906.5,293.47
907.0,293.47
907.5,293.47
908.0,293.47
908.5,293.47
909.0,293.47
909.5,293.47
910.0,293.47
910.5,293.47
911.0,293.47
911.5,293.47
912.0,293.47
912.5,293.47
913.0,293.47
913.5,293.47
914.0,293.47
914.5,293.47
915.0,293.47
915.5,293.47
916.0,293.47
916.5,293.47
917.0,293.47
917.5,293.47
918.0,293.47
918.5,293.47
919.0,293.47
919.5,293.47
920.0,293.47
920.5,293.47
921.0,293.47
921.5,293.47
922.0,293.47
922.5,293.47
923.0,293.47
923.5,293.47
924.0,293.47
924.5,293.47
925.0,293.47
925.5,293.47
926.0,293.47
926.5,293.47
927.0,293.47
927.5,293.46
928.0,293.46
928.5,293.45
929.0,293.44
929.5,293.44
930.0,293.44
930.5,293.44
931.0,293.44
931.5,293.44
932.0,293.44
932.5,293.43
933.0,293.43
933.5,293.43
934.0,293.43
934.5,293.43
935.0,293.42
935.5,293.42
936.0,293.42
936.5,293.42
937.0,293.42
937.5,293.42
938.0,293.43
938.5,293.43
939.0,293.43
939.5,293.43
940.0,293.43
940.5,293.43
941.0,293.43
941.5,293.44
942.0,293.44
942.5,293.44
943.0,293.44
943.5,293.44
944.0,293.44
944.5,293.44
945.0,293.44
945.5,293.44
946.0,293.44
946.5,293.44
947.0,293.44
947.5,293.44
948.0,293.44
948.5,293.44
949.0,293.44
949.5,293.44
950.0,293.44
950.5,293.44
951.0,293.44
951.5,293.44
952.0,293.44
952.5,293.44
953.0,293.44
953.5,293.44
954.0,293.44
954.5,293.44
955.0,293.44
955.5,293.44
956.0,293.43
956.5,293.42
957.0,293.42
957.5,293.41
958.0,293.41
958.5,293.41
959.0,293.41
959.5,293.41
960.0,293.41
960.5,293.41
961.0,293.4
961.5,293.4
962.0,293.4
962.5,293.4
963.0,293.4
963.5,293.4
964.0,293.4
964.5,293.4
965.0,293.4
965.5,293.4
966.0,293.41
966.5,293.41
967.0,293.41
967.5,293.41
968.0,293.41
968.5,293.41
969.0,293.41
969.5,293.41
970.0,293.42
970.5,293.43
971.0,293.43
971.5,293.43
972.0,293.44
972.5,293.44
973.0,293.44
973.5,293.44
974.0,293.45
974.5,293.45
975.0,293.45
975.5,293.46
976.0,293.46
976.5,293.46
977.0,293.46
977.5,293.47
978.0,293.47
978.5,293.47
979.0,293.46
979.5,293.46
980.0,293.46
980.5,293.45
981.0,293.45
981.5,293.44
982.0,293.44
982.5,293.44
983.0,293.43
983.5,293.43
984.0,293.42
984.5,293.42
985.0,293.42
985.5,293.41
986.0,293.41
986.5,293.41
987.0,293.41
987.5,293.41
988.0,293.41
988.5,293.41
989.0,293.41
989.5,293.41
990.0,293.41
990.5,293.4
991.0,293.4
991.5,293.4
992.0,293.4
992.5,293.4
993.0,293.4
993.5,293.4
994.0,293.4
994.5,293.4
995.0,293.4
995.5,293.4
996.0,293.4
996.5,293.4
997.0,293.39
997.5,293.39
998.0,293.39
998.5,293.39
999.0,293.39
999.5,293.39
1000.0,293.38
1000.5,293.38
1001.0,293.38
1001.5,293.38
1002.0,293.38
1002.5,293.38
1003.0,293.37
1003.5,293.37
1004.0,293.37
1004.5,293.37
1005.0,293.37
1005.5,293.37
1006.0,293.37
1006.5,293.37
1007.0,293.37
1007.5,293.37
1008.0,293.37
1008.5,293.37
1009.0,293.38
1009.5,293.38
1010.0,293.38
1010.5,293.38
1011.0,293.38
1011.5,293.38
1012.0,293.38
1012.5,293.38
1013.0,293.38
1013.5,293.38
1014.0,293.39
1014.5,293.39
1015.0,293.39
1015.5,293.4
1016.0,293.4
1016.5,293.4
1017.0,293.41
1017.5,293.43
1018.0,293.44
1018.5,293.45
1019.0,293.46
1019.5,293.47
1020.0,293.48
1020.5,293.49
1021.0,293.5
1021.5,293.5
1022.0,293.5
1022.5,293.5
1023.0,293.5
1023.5,293.5
1024.0,293.5
1024.5,293.5
1025.0,293.5
1025.5,293.5
1026.0,293.5
1026.5,293.5
1027.0,293.5
1027.5,293.5
1028.0,293.5
1028.5,293.5
1029.0,293.5
1029.5,293.5
1030.0,293.5
1030.5,293.5
1031.0,293.5
1031.5,293.5
1032.0,293.5
1032.5,293.5
1033.0,293.5
1033.5,293.5
1034.0,293.5
1034.5,293.5
1035.0,293.5
1035.5,293.5
1036.0,293.5
1036.5,293.5
1037.0,293.5
1037.5,293.5
1038.0,293.5
1038.5,293.5
1039.0,293.5
1039.5,293.5
1040.0,293.5
1040.5,293.5
1041.0,293.5
1041.5,293.5
1042.0,293.5
1042.5,293.5
1043.0,293.5
1043.5,293.5
1044.0,293.5
1044.5,293.5
1045.0,293.5
1045.5,293.5
1046.0,293.5
1046.5,293.5
1047.0,293.5
1047.5,293.5
1048.0,293.5
1048.5,293.5
1049.0,293.5
1049.5,293.5
1050.0,293.49
1050.5,293.49
1051.0,293.49
1051.5,293.49
1052.0,293.49
1052.5,293.49
1053.0,293.49
1053.5,293.49
1054.0,293.49
1054.5,293.49
1055.0,293.49
1055.5,293.49
1056.0,293.49
1056.5,293.49
1057.0,293.49
1057.5,293.48
1058.0,293.48
1058.5,293.48
1059.0,293.48
1059.5,293.48
1060.0,293.48
1060.5,293.48
1061.0,293.48
1061.5,293.48
1062.0,293.48
1062.5,293.48
1063.0,293.48
1063.5,293.48
1064.0,293.48
1064.5,293.47
1065.0,293.47
1065.5,293.47
1066.0,293.47
1066.5,293.47
1067.0,293.47
1067.5,293.47
1068.0,293.47
1068.5,293.47
1069.0,293.47
1069.5,293.47
1070.0,293.47
1070.5,293.47
1071.0,293.47
1071.5,293.47
1072.0,293.46
1072.5,293.46
1073.0,293.46
1073.5,293.46
1074.0,293.46
1074.5,293.46
1075.0,293.46
1075.5,293.46
1076.0,293.46
1076.5,293.46
1077.0,293.46
1077.5,293.46
1078.0,293.46
1078.5,293.46
1079.0,293.45
1079.5,293.45
1080.0,293.45
1080.5,293.45
1081.0,293.45
1081.5,293.45
1082.0,293.45
1082.5,293.45
1083.0,293.45
1083.5,293.45
1084.0,293.45
1084.5,293.45
1085.0,293.45
1085.5,293.45
1086.0,293.44
1086.5,293.44
1087.0,293.44
1087.5,293.44
1088.0,293.44
1088.5,293.44
1089.0,293.44
1089.5,293.44
1090.0,293.44
1090.5,293.44
1091.0,293.44
1091.5,293.44
1092.0,293.44
1092.5,293.44
1093.0,293.44
1093.5,293.43
1094.0,293.43
1094.5,293.43
1095.0,293.43
1095.5,293.43
1096.0,293.43
1096.5,293.43
1097.0,293.43
1097.5,293.43
1098.0,293.43
1098.5,293.43
1099.0,293.43
1099.5,293.43
1100.0,293.43
1100.5,293.42
1101.0,293.42
1101.5,293.42
1102.0,293.42
1102.5,293.42
1103.0,293.42
1103.5,293.42
1104.0,293.42
1104.5,293.42
1105.0,293.42
1105.5,293.42
1106.0,293.42
1106.5,293.42
1107.0,293.42
1107.5,293.42
1108.0,293.41
1108.5,293.41
1109.0,293.41
1109.5,293.41
1110.0,293.41
1110.5,293.41
1111.0,293.41
1111.5,293.41
1112.0,293.41
1112.5,293.41
1113.0,293.41
1113.5,293.41
1114.0,293.41
1114.5,293.41
1115.0,293.4
1115.5,293.4
1116.0,293.4
1116.5,293.4
1117.0,293.4
1117.5,293.4
1118.0,293.4
1118.5,293.4
1119.0,293.4
1119.5,293.4
1120.0,293.4
1120.5,293.4
1121.0,293.4
1121.5,293.4
1122.0,293.4
1122.5,293.39
1123.0,293.39
1123.5,293.39
1124.0,293.39
1124.5,293.39
1125.0,293.39
1125.5,293.39
1126.0,293.39
1126.5,293.39
1127.0,293.39
1127.5,293.39
1128.0,293.39
1128.5,293.39
1129.0,293.39
1129.5,293.38
1130.0,293.38
1130.5,293.38
1131.0,293.38
1131.5,293.38
1132.0,293.38
1132.5,293.38
1133.0,293.38
1133.5,293.38
1134.0,293.38
1134.5,293.38
1135.0,293.38
1135.5,293.38
1136.0,293.38
1136.5,293.38
1137.0,293.37
1137.5,293.37
1138.0,293.37
1138.5,293.37
1139.0,293.37
1139.5,293.37
1140.0,293.37
1140.5,293.37
1141.0,293.37
1141.5,293.37
1142.0,293.37
1142.5,293.37
1143.0,293.37
1143.5,293.37
1144.0,293.36
1144.5,293.36
1145.0,293.36
1145.5,293.36
1146.0,293.36
1146.5,293.36
1147.0,293.36
1147.5,293.36
1148.0,293.36
1148.5,293.36
1149.0,293.36
1149.5,293.36
1150.0,293.36
1150.5,293.36
1151.0,293.36
1151.5,293.35
1152.0,293.35
1152.5,293.35
1153.0,293.35
1153.5,293.35
1154.0,293.35
1154.5,293.35
1155.0,293.35
1155.5,293.34
1156.0,293.34
1156.5,293.33
1157.0,293.33
1157.5,293.32
1158.0,293.32
1158.5,293.31
1159.0,293.31
1159.5,293.3
1160.0,293.3
1160.5,293.3
1161.0,293.29
1161.5,293.29
1162.0,293.28
1162.5,293.28
1163.0,293.28
1163.5,293.28
1164.0,293.28
1164.5,293.28
1165.0,293.28
1165.5,293.28
1166.0,293.28
1166.5,293.28
1167.0,293.28
1167.5,293.28
1168.0,293.28
1168.5,293.28
1169.0,293.28
1169.5,293.28
1170.0,293.28
1170.5,293.28
1171.0,293.28
1171.5,293.28
1172.0,293.28
1172.5,293.28
1173.0,293.28
1173.5,293.28
1174.0,293.28
1174.5,293.28
1175.0,293.28
1175.5,293.29
1176.0,293.29
1176.5,293.3
1177.0,293.3
1177.5,293.3
1178.0,293.3
1178.5,293.31
1179.0,293.31
1179.5,293.31
1180.0,293.31
1180.5,293.3
1181.0,293.3
1181.5,293.3
1182.0,293.3
1182.5,293.3
1183.0,293.29
1183.5,293.29
1184.0,293.29
1184.5,293.29
1185.0,293.29
1185.5,293.28
1186.0,293.28
1186.5,293.28
1187.0,293.28
1187.5,293.28
1188.0,293.28
1188.5,293.28
1189.0,293.28
1189.5,293.28
1190.0,293.28
1190.5,293.28
1191.0,293.28
1191.5,293.29
1192.0,293.29
1192.5,293.29
1193.0,293.3
1193.5,293.3
1194.0,293.3
1194.5,293.3
1195.0,293.31
1195.5,293.31
1196.0,293.31
1196.5,293.3
1197.0,293.3
1197.5,293.3
1198.0,293.3
1198.5,293.3
1199.0,293.29
1199.5,293.29
1200.0,293.29
1200.5,293.29
1201.0,293.28
1201.5,293.28
1202.0,293.28
1202.5,293.28
1203.0,293.28
1203.5,293.28
1204.0,293.28
1204.5,293.28
1205.0,293.28
1205.5,293.28
1206.0,293.28
1206.5,293.28
1207.0,293.28
1207.5,293.28
1208.0,293.28
1208.5,293.28
1209.0,293.28
1209.5,293.28
1210.0,293.28
1210.5,293.28
1211.0,293.28
1211.5,293.28
1212.0,293.28
1212.5,293.28
1213.0,293.28
1213.5,293.28
1214.0,293.28
1214.5,293.28
1215.0,293.28
1215.5,293.29
1216.0,293.29
1216.5,293.3
1217.0,293.3
1217.5,293.3
1218.0,293.31
1218.5,293.31
1219.0,293.31
1219.5,293.31
1220.0,293.31
1220.5,293.32
1221.0,293.32
1221.5,293.32
1222.0,293.33
1222.5,293.33
1223.0,293.33
1223.5,293.34
1224.0,293.34
1224.5,293.34
1225.0,293.34
1225.5,293.34
1226.0,293.34
1226.5,293.34
1227.0,293.34
1227.5,293.34
1228.0,293.34
1228.5,293.34
1229.0,293.34
1229.5,293.34
1230.0,293.34
1230.5,293.34
1231.0,293.34
1231.5,293.34
1232.0,293.34
1232.5,293.34
1233.0,293.34
1233.5,293.34
1234.0,293.34
1234.5,293.34
1235.0,293.34
1235.5,293.34
1236.0,293.34
1236.5,293.34
1237.0,293.34
1237.5,293.34
1238.0,293.34
1238.5,293.34
1239.0,293.34
1239.5,293.34
1240.0,293.34
1240.5,293.34
1241.0,293.34
1241.5,293.34
1242.0,293.34
1242.5,293.34
1243.0,293.34
1243.5,293.34
1244.0,293.34
1244.5,293.34
1245.0,293.34
1245.5,293.34
1246.0,293.34
1246.5,293.34
1247.0,293.34
1247.5,293.34
1248.0,293.34
1248.5,293.34
1249.0,293.34
1249.5,293.34
1250.0,293.34
1250.5,293.34
1251.0,293.34
1251.5,293.34
1252.0,293.34
1252.5,293.34
1253.0,293.34
1253.5,293.34
1254.0,293.34
1254.5,293.34
1255.0,293.34
1255.5,293.34
1256.0,293.34
1256.5,293.34
1257.0,293.34
1257.5,293.34
1258.0,293.34
1258.5,293.34
1259.0,293.34
1259.5,293.34
1260.0,293.34
1260.5,293.34
1261.0,293.33
1261.5,293.33
1262.0,293.33
1262.5,293.33
1263.0,293.32
1263.5,293.32
1264.0,293.32
1264.5,293.32
1265.0,293.32
1265.5,293.31
1266.0,293.31
1266.5,293.31
1267.0,293.31
1267.5,293.3
1268.0,293.3
1268.5,293.3
1269.0,293.3
1269.5,293.3
1270.0,293.31
1270.5,293.31
1271.0,293.31
1271.5,293.31
1272.0,293.32
1272.5,293.32
1273.0,293.32
1273.5,293.32
1274.0,293.32
1274.5,293.33
1275.0,293.33
1275.5,293.33
1276.0,293.33
1276.5,293.33
1277.0,293.34
1277.5,293.34
1278.0,293.34
1278.5,293.33
1279.0,293.33
1279.5,293.32
1280.0,293.32
1280.5,293.32
1281.0,293.32
1281.5,293.32
1282.0,293.31
1282.5,293.31
1283.0,293.31
1283.5,293.31
1284.0,293.31
1284.5,293.32
1285.0,293.32
1285.5,293.32
1286.0,293.32
1286.5,293.32
1287.0,293.32
1287.5,293.32
1288.0,293.31
1288.5,293.31
1289.0,293.31
1289.5,293.3
1290.0,293.3
1290.5,293.3
1291.0,293.3
1291.5,293.3
1292.0,293.3
1292.5,293.3
1293.0,293.31
1293.5,293.31
1294.0,293.32
1294.5,293.32
1295.0,293.32
1295.5,293.33
1296.0,293.33
1296.5,293.33
1297.0,293.34
1297.5,293.34
1298.0,293.35
1298.5,293.35
1299.0,293.35
1299.5,293.36
1300.0,293.36
1300.5,293.36
1301.0,293.37
1301.5,293.37
1302.0,293.36
1302.5,293.36
1303.0,293.36
1303.5,293.35
1304.0,293.35
1304.5,293.35
1305.0,293.34
1305.5,293.34
1306.0,293.33
1306.5,293.33
1307.0,293.33
1307.5,293.33
1308.0,293.33
1308.5,293.33
1309.0,293.33
1309.5,293.33
1310.0,293.33
1310.5,293.33
1311.0,293.33
1311.5,293.33
1312.0,293.33
1312.5,293.33
1313.0,293.33
1313.5,293.33
1314.0,293.33
1314.5,293.34
1315.0,293.34
1315.5,293.34
1316.0,293.34
1316.5,293.34
1317.0,293.34
1317.5,293.34
1318.0,293.34
1318.5,293.34
1319.0,293.34
1319.5,293.34
1320.0,293.34
1320.5,293.34
1321.0,293.34
1321.5,293.34
1322.0,293.34
1322.5,293.34
1323.0,293.34
1323.5,293.34
1324.0,293.33
1324.5,293.33
1325.0,293.33
1325.5,293.33
1326.0,293.32
1326.5,293.32
1327.0,293.32
1327.5,293.32
1328.0,293.31
1328.5,293.31
1329.0,293.31
1329.5,293.31
1330.0,293.3
1330.5,293.3
1331.0,293.3
1331.5,293.29
1332.0,293.29
1332.5,293.29
1333.0,293.29
1333.5,293.28
1334.0,293.28
1334.5,293.28
1335.0,293.28
1335.5,293.28
1336.0,293.28
1336.5,293.29
1337.0,293.29
1337.5,293.29
1338.0,293.29
1338.5,293.29
1339.0,293.29
1339.5,293.29
1340.0,293.29
1340.5,293.29
1341.0,293.29
1341.5,293.28
1342.0,293.28
1342.5,293.28
1343.0,293.28
1343.5,293.28
1344.0,293.28
1344.5,293.28
1345.0,293.28
1345.5,293.28
1346.0,293.28
1346.5,293.28
1347.0,293.28
1347.5,293.28
1348.0,293.27
1348.5,293.27
1349.0,293.27
1349.5,293.27
1350.0,293.27
1350.5,293.26
1351.0,293.26
1351.5,293.26
1352.0,293.26
1352.5,293.26
1353.0,293.26
1353.5,293.26
1354.0,293.26
1354.5,293.27
1355.0,293.27
1355.5,293.27
1356.0,293.27
1356.5,293.27
1357.0,293.27
1357.5,293.27
1358.0,293.27
1358.5,293.27
1359.0,293.27
1359.5,293.27
1360.0,293.28
1360.5,293.28
1361.0,293.28
1361.5,293.28
1362.0,293.28
1362.5,293.28
1363.0,293.29
1363.5,293.29
1364.0,293.28
1364.5,293.28
1365.0,293.28
1365.5,293.28
1366.0,293.27
1366.5,293.27
1367.0,293.27
1367.5,293.27
1368.0,293.27
1368.5,293.27
1369.0,293.27
1369.5,293.27
1370.0,293.27
1370.5,293.27
1371.0,293.28
1371.5,293.28
1372.0,293.28
1372.5,293.28
1373.0,293.28
1373.5,293.28
1374.0,293.28
1374.5,293.28
1375.0,293.28
1375.5,293.28
