Station,Elevation
1376.0,293.29
1376.5,293.29
1377.0,293.29
1377.5,293.29
1378.0,293.29
1378.5,293.29
1379.0,293.29
1379.5,293.29
1380.0,293.29
1380.5,293.3
1381.0,293.3
1381.5,293.3
1382.0,293.3
1382.5,293.3
1383.0,293.3
1383.5,293.31
1384.0,293.31
1384.5,293.32
1385.0,293.32
1385.5,293.32
1386.0,293.33
1386.5,293.33
1387.0,293.34
1387.5,293.34
1388.0,293.34
1388.5,293.34
1389.0,293.34
1389.5,293.35
1390.0,293.35
1390.5,293.35
1391.0,293.35
1391.5,293.35
1392.0,293.35
1392.5,293.36
1393.0,293.36
1393.5,293.36
1394.0,293.36
1394.5,293.36
1395.0,293.36
1395.5,293.36
1396.0,293.37
1396.5,293.37
1397.0,293.37
1397.5,293.37
1398.0,293.37
1398.5,293.37
1399.0,293.37
1399.5,293.38
1400.0,293.38
1400.5,293.38
1401.0,293.38
1401.5,293.38
1402.0,293.38
1402.5,293.39
1403.0,293.39
1403.5,293.39
1404.0,293.39
1404.5,293.39
1405.0,293.39
1405.5,293.39
1406.0,293.4
1406.5,293.4
1407.0,293.4
1407.5,293.4
1408.0,293.4
1408.5,293.41
1409.0,293.41
1409.5,293.43
1410.0,293.43
1410.5,293.43
1411.0,293.43
1411.5,293.43
1412.0,293.44
1412.5,293.44
1413.0,293.44
1413.5,293.44
1414.0,293.44
1414.5,293.44
1415.0,293.44
1415.5,293.44
1416.0,293.44
1416.5,293.45
1417.0,293.45
1417.5,293.45
1418.0,293.45
1418.5,293.45
1419.0,293.45
1419.5,293.45
1420.0,293.45
1420.5,293.46
1421.0,293.46
1421.5,293.46
1422.0,293.46
1422.5,293.46
1423.0,293.46
1423.5,293.46
1424.0,293.46
1424.5,293.46
1425.0,293.47
1425.5,293.47
1426.0,293.47
1426.5,293.47
1427.0,293.47
1427.5,293.48
1428.0,293.49
1428.5,293.5
1429.0,293.5
1429.5,293.5
1430.0,293.51
1430.5,293.51
1431.0,293.51
1431.5,293.51
1432.0,293.51
1432.5,293.52
1433.0,293.52
1433.5,293.52
1434.0,293.52
1434.5,293.52
1435.0,293.52
1435.5,293.52
1436.0,293.52
1436.5,293.53
1437.0,293.53
1437.5,293.53
1438.0,293.53
1438.5,293.53
1439.0,293.53
1439.5,293.52
1440.0,293.52
1440.5,293.52
1441.0,293.52
1441.5,293.51
1442.0,293.51
1442.5,293.51
1443.0,293.51
1443.5,293.51
1444.0,293.51
1444.5,293.51
1445.0,293.51
1445.5,293.52
1446.0,293.52
1446.5,293.52
1447.0,293.52
1447.5,293.52
1448.0,293.52
1448.5,293.52
1449.0,293.52
1449.5,293.52
1450.0,293.52
1450.5,293.52
1451.0,293.52
1451.5,293.53
1452.0,293.53
1452.5,293.53
1453.0,293.53
1453.5,293.53
1454.0,293.53
1454.5,293.53
1455.0,293.53
1455.5,293.52
1456.0,293.52
1456.5,293.52
1457.0,293.52
1457.5,293.51
1458.0,293.51
1458.5,293.51
1459.0,293.5
1459.5,293.5
1460.0,293.5
1460.5,293.5
1461.0,293.49
1461.5,293.49
1462.0,293.49
1462.5,293.49
1463.0,293.48
1463.5,293.48
1464.0,293.48
1464.5,293.47
1465.0,293.47
1465.5,293.47
1466.0,293.47
1466.5,293.46
1467.0,293.46
1467.5,293.46
1468.0,293.46
1468.5,293.45
1469.0,293.45
1469.5,293.45
1470.0,293.44
1470.5,293.44
1471.0,293.44
1471.5,293.44
1472.0,293.43
1472.5,293.43
1473.0,293.43
1473.5,293.43
1474.0,293.42
1474.5,293.42
1475.0,293.42
1475.5,293.41
1476.0,293.41
1476.5,293.41
1477.0,293.41
1477.5,293.4
1478.0,293.4
1478.5,293.4
1479.0,293.39
1479.5,293.39
1480.0,293.38
1480.5,293.38
1481.0,293.37
1481.5,293.37
1482.0,293.36
1482.5,293.36
1483.0,293.35
1483.5,293.35
1484.0,293.34
1484.5,293.34
1485.0,293.33
1485.5,293.33
1486.0,293.32
1486.5,293.32
1487.0,293.31
1487.5,293.31
1488.0,293.3
1488.5,293.3
1489.0,293.29
1489.5,293.29
1490.0,293.28
1490.5,293.28
1491.0,293.28
1491.5,293.28
1492.0,293.28
1492.5,293.28
1493.0,293.27
1493.5,293.27
1494.0,293.26
1494.5,293.26
1495.0,293.26
1495.5,293.26
1496.0,293.27
1496.5,293.27
1497.0,293.27
1497.5,293.27
1498.0,293.26
1498.5,293.26
1499.0,293.26
1499.5,293.25
1500.0,293.25
1500.5,293.25
1501.0,293.25
1501.5,293.25
1502.0,293.25
1502.5,293.25
1503.0,293.25
1503.5,293.25
1504.0,293.25
1504.5,293.25
1505.0,293.25
1505.5,293.25
1506.0,293.25
1506.5,293.25
1507.0,293.25
1507.5,293.26
1508.0,293.26
1508.5,293.26
1509.0,293.26
1509.5,293.26
1510.0,293.27
1510.5,293.27
1511.0,293.27
1511.5,293.27
1512.0,293.27
1512.5,293.28
1513.0,293.28
1513.5,293.28
1514.0,293.28
1514.5,293.28
1515.0,293.29
1515.5,293.29
1516.0,293.29
1516.5,293.29
1517.0,293.29
1517.5,293.29
1518.0,293.29
1518.5,293.29
1519.0,293.29
1519.5,293.29
1520.0,293.29
1520.5,293.29
1521.0,293.29
1521.5,293.29
1522.0,293.29
1522.5,293.29
1523.0,293.29
1523.5,293.29
1524.0,293.29
1524.5,293.29
1525.0,293.29
1525.5,293.29
1526.0,293.29
1526.5,293.29
1527.0,293.29
1527.5,293.29
1528.0,293.29
1528.5,293.29
1529.0,293.29
1529.5,293.29
1530.0,293.29
1530.5,293.29
1531.0,293.29
1531.5,293.29
1532.0,293.29
1532.5,293.29
1533.0,293.29
1533.5,293.29
1534.0,293.29
1534.5,293.29
1535.0,293.29
1535.5,293.29
1536.0,293.29
1536.5,293.29
1537.0,293.28
1537.5,293.28
1538.0,293.28
1538.5,293.28
1539.0,293.28
1539.5,293.28
1540.0,293.28
1540.5,293.28
1541.0,293.28
1541.5,293.28
1542.0,293.28
1542.5,293.28
1543.0,293.28
1543.5,293.28
1544.0,293.28
1544.5,293.28
1545.0,293.28
1545.5,293.28
1546.0,293.28
1546.5,293.28
1547.0,293.28
1547.5,293.28
1548.0,293.28
1548.5,293.28
1549.0,293.28
1549.5,293.28
1550.0,293.28
1550.5,293.28
1551.0,293.28
1551.5,293.28
1552.0,293.28
1552.5,293.28
1553.0,293.28
1553.5,293.28
1554.0,293.28
1554.5,293.28
1555.0,293.28
1555.5,293.28
1556.0,293.28
1556.5,293.28
1557.0,293.28
1557.5,293.28
1558.0,293.28
1558.5,293.28
1559.0,293.28
1559.5,293.27
1560.0,293.27
1560.5,293.27
1561.0,293.27
1561.5,293.26
1562.0,293.26
1562.5,293.26
1563.0,293.26
1563.5,293.25
1564.0,293.25
1564.5,293.25
1565.0,293.24
1565.5,293.24
1566.0,293.24
1566.5,293.24
1567.0,293.23
1567.5,293.23
1568.0,293.23
1568.5,293.23
1569.0,293.22
1569.5,293.22
1570.0,293.22
1570.5,293.22
1571.0,293.22
1571.5,293.22
1572.0,293.22
1572.5,293.22
1573.0,293.22
1573.5,293.22
1574.0,293.22
1574.5,293.22
1575.0,293.22
1575.5,293.22
1576.0,293.22
1576.5,293.22
1577.0,293.22
1577.5,293.22
1578.0,293.22
1578.5,293.22
1579.0,293.21
1579.5,293.21
1580.0,293.21
1580.5,293.2
1581.0,293.2
1581.5,293.19
1582.0,293.19
1582.5,293.19
1583.0,293.19
1583.5,293.19
1584.0,293.19
1584.5,293.19
1585.0,293.19
1585.5,293.19
1586.0,293.19
1586.5,293.19
1587.0,293.19
1587.5,293.19
1588.0,293.19
1588.5,293.19
1589.0,293.19
1589.5,293.19
1590.0,293.19
1590.5,293.19
1591.0,293.18
1591.5,293.18
1592.0,293.17
1592.5,293.17
1593.0,293.16
1593.5,293.16
1594.0,293.16
1594.5,293.16
1595.0,293.17
1595.5,293.17
1596.0,293.17
1596.5,293.17
1597.0,293.16
1597.5,293.16
1598.0,293.16
1598.5,293.16
1599.0,293.16
1599.5,293.17
1600.0,293.17
1600.5,293.17
1601.0,293.17
1601.5,293.17
1602.0,293.18
1602.5,293.18
1603.0,293.18
1603.5,293.18
1604.0,293.18
1604.5,293.18
1605.0,293.17
1605.5,293.17
1606.0,293.17
1606.5,293.17
1607.0,293.17
1607.5,293.17
1608.0,293.17
1608.5,293.16
1609.0,293.16
1609.5,293.16
1610.0,293.16
1610.5,293.16
1611.0,293.16
1611.5,293.16
1612.0,293.17
1612.5,293.17
1613.0,293.17
1613.5,293.17
1614.0,293.18
1614.5,293.18
1615.0,293.18
1615.5,293.18
1616.0,293.18
1616.5,293.18
1617.0,293.17
1617.5,293.17
1618.0,293.17
1618.5,293.17
1619.0,293.16
1619.5,293.16
1620.0,293.16
1620.5,293.16
1621.0,293.15
1621.5,293.15
1622.0,293.15
1622.5,293.15
1623.0,293.14
1623.5,293.14
1624.0,293.14
1624.5,293.14
1625.0,293.13
1625.5,293.13
1626.0,293.13
1626.5,293.13
1627.0,293.12
1627.5,293.12
1628.0,293.12
1628.5,293.12
1629.0,293.11
1629.5,293.11
1630.0,293.11
1630.5,293.11
1631.0,293.1
1631.5,293.1
1632.0,293.1
1632.5,293.1
1633.0,293.09
1633.5,293.09
1634.0,293.09
1634.5,293.09
1635.0,293.09
1635.5,293.09
1636.0,293.09
1636.5,293.09
1637.0,293.09
1637.5,293.09
1638.0,293.09
1638.5,293.09
1639.0,293.09
1639.5,293.09
1640.0,293.09
1640.5,293.09
1641.0,293.09
1641.5,293.09
1642.0,293.09
1642.5,293.09
1643.0,293.09
1643.5,293.09
1644.0,293.09
1644.5,293.09
1645.0,293.09
1645.5,293.09
1646.0,293.09
1646.5,293.09
1647.0,293.09
1647.5,293.09
1648.0,293.09
1648.5,293.09
1649.0,293.09
1649.5,293.09
1650.0,293.09
1650.5,293.09
1651.0,293.1
1651.5,293.1
1652.0,293.1
1652.5,293.11
1653.0,293.11
1653.5,293.11
1654.0,293.12
1654.5,293.12
1655.0,293.12
1655.5,293.12
1656.0,293.12
1656.5,293.12
1657.0,293.12
1657.5,293.12
1658.0,293.12
1658.5,293.12
1659.0,293.12
1659.5,293.12
1660.0,293.12
1660.5,293.12
1661.0,293.12
1661.5,293.12
1662.0,293.12
1662.5,293.12
1663.0,293.12
1663.5,293.12
1664.0,293.12
1664.5,293.12
1665.0,293.12
1665.5,293.12
1666.0,293.12
1666.5,293.13
1667.0,293.14
1667.5,293.14
1668.0,293.14
1668.5,293.15
1669.0,293.15
1669.5,293.16
1670.0,293.16
1670.5,293.16
1671.0,293.16
1671.5,293.16
1672.0,293.16
1672.5,293.16
1673.0,293.16
1673.5,293.16
1674.0,293.16
1674.5,293.17
1675.0,293.17
1675.5,293.18
1676.0,293.18
1676.5,293.19
1677.0,293.19
1677.5,293.2
1678.0,293.2
1678.5,293.21
1679.0,293.21
1679.5,293.22
1680.0,293.22
1680.5,293.23
1681.0,293.23
1681.5,293.24
1682.0,293.24
1682.5,293.24
1683.0,293.24
1683.5,293.24
1684.0,293.24
1684.5,293.24
1685.0,293.24
1685.5,293.24
1686.0,293.25
1686.5,293.25
1687.0,293.25
1687.5,293.25
1688.0,293.25
1688.5,293.25
1689.0,293.25
1689.5,293.25
1690.0,293.25
1690.5,293.25
1691.0,293.25
1691.5,293.25
1692.0,293.24
1692.5,293.24
1693.0,293.24
1693.5,293.24
1694.0,293.24
1694.5,293.24
1695.0,293.24
1695.5,293.24
1696.0,293.23
1696.5,293.23
1697.0,293.23
1697.5,293.23
1698.0,293.23
1698.5,293.23
1699.0,293.24
1699.5,293.24
1700.0,293.24
1700.5,293.24
1701.0,293.25
1701.5,293.25
1702.0,293.25
1702.5,293.25
1703.0,293.25
1703.5,293.25
1704.0,293.25
1704.5,293.25
1705.0,293.25
1705.5,293.25
1706.0,293.25
1706.5,293.25
1707.0,293.25
1707.5,293.25
1708.0,293.25
1708.5,293.25
1709.0,293.25
1709.5,293.25
1710.0,293.25
1710.5,293.25
1711.0,293.25
1711.5,293.25
1712.0,293.25
1712.5,293.25
1713.0,293.25
1713.5,293.25
1714.0,293.25
1714.5,293.25
1715.0,293.25
1715.5,293.25
1716.0,293.24
1716.5,293.24
1717.0,293.24
1717.5,293.24
1718.0,293.24
1718.5,293.24
1719.0,293.24
1719.5,293.24
1720.0,293.23
1720.5,293.23
1721.0,293.23
1721.5,293.23
1722.0,293.23
1722.5,293.24
1723.0,293.24
1723.5,293.24
1724.0,293.25
1724.5,293.25
1725.0,293.25
1725.5,293.25
1726.0,293.25
1726.5,293.25
1727.0,293.25
1727.5,293.25
1728.0,293.25
1728.5,293.25
1729.0,293.25
1729.5,293.25
1730.0,293.25
1730.5,293.25
1731.0,293.25
1731.5,293.26
1732.0,293.26
1732.5,293.27
1733.0,293.27
1733.5,293.27
1734.0,293.28
1734.5,293.28
1735.0,293.28
1735.5,293.29
1736.0,293.29
1736.5,293.29
1737.0,293.3
1737.5,293.3
1738.0,293.31
1738.5,293.31
1739.0,293.32
1739.5,293.33
1740.0,293.33
1740.5,293.34
1741.0,293.34
1741.5,293.35
1742.0,293.35
1742.5,293.36
1743.0,293.37
1743.5,293.37
1744.0,293.38
1744.5,293.38
1745.0,293.39
1745.5,293.39
1746.0,293.4
1746.5,293.41
1747.0,293.41
1747.5,293.42
1748.0,293.42
1748.5,293.43
1749.0,293.43
1749.5,293.44
1750.0,293.44
1750.5,293.45
1751.0,293.46
1751.5,293.46
1752.0,293.47
1752.5,293.47
1753.0,293.48
1753.5,293.48
1754.0,293.49
1754.5,293.5
1755.0,293.5
1755.5,293.5
1756.0,293.5
1756.5,293.5
1757.0,293.5
1757.5,293.5
1758.0,293.5
1758.5,293.5
1759.0,293.5
1759.5,293.5
1760.0,293.5
1760.5,293.5
1761.0,293.5
1761.5,293.5
1762.0,293.5
1762.5,293.5
1763.0,293.5
1763.5,293.5
1764.0,293.5
1764.5,293.5
1765.0,293.5
1765.5,293.5
1766.0,293.5
1766.5,293.5
1767.0,293.5
1767.5,293.5
1768.0,293.5
1768.5,293.5
1769.0,293.5
1769.5,293.5
1770.0,293.5
1770.5,293.5
1771.0,293.5
1771.5,293.5
1772.0,293.5
1772.5,293.5
1773.0,293.5
1773.5,293.5
1774.0,293.5
1774.5,293.5
1775.0,293.5
1775.5,293.5
1776.0,293.5
1776.5,293.5
1777.0,293.52
1777.5,293.52
1778.0,293.53
1778.5,293.53
1779.0,293.54
1779.5,293.54
1780.0,293.55
1780.5,293.55
1781.0,293.56
1781.5,293.56
1782.0,293.56
1782.5,293.57
1783.0,293.57
1783.5,293.58
1784.0,293.58
1784.5,293.59
1785.0,293.59
1785.5,293.6
1786.0,293.6
1786.5,293.6
1787.0,293.6
1787.5,293.6
1788.0,293.6
1788.5,293.6
1789.0,293.6
1789.5,293.6
1790.0,293.6
1790.5,293.6
1791.0,293.6
1791.5,293.6
1792.0,293.6
1792.5,293.6
1793.0,293.6
1793.5,293.6
1794.0,293.6
1794.5,293.6
1795.0,293.61
1795.5,293.62
1796.0,293.62
1796.5,293.63
1797.0,293.64
1797.5,293.65
1798.0,293.67
1798.5,293.71
1799.0,293.73
1799.5,293.76
1800.0,293.77
1800.5,293.79
1801.0,293.81
1801.5,293.84
1802.0,293.86
1802.5,293.88
1803.0,293.9
1803.5,293.91
1804.0,293.92
1804.5,293.94
1805.0,293.95
1805.5,293.98
1806.0,294.0
1806.5,294.02
1807.0,294.03
1807.5,294.04
1808.0,294.06
1808.5,294.07
1809.0,294.08
1809.5,294.09
1810.0,294.12
1810.5,294.15
1811.0,294.19
1811.5,294.23
1812.0,294.27
1812.5,294.31
1813.0,294.35
1813.5,294.38
1814.0,294.42
1814.5,294.46
1815.0,294.5
1815.5,294.54
1816.0,294.58
1816.5,294.62
1817.0,294.65
1817.5,294.69
1818.0,294.73
1818.5,294.77
1819.0,294.81
1819.5,294.85
1820.0,294.88
1820.5,294.92
1821.0,294.96
1821.5,295.0
1822.0,295.04
1822.5,295.08
1823.0,295.12
1823.5,295.15
1824.0,295.19
1824.5,295.23
1825.0,295.27
1825.5,295.31
1826.0,295.35
1826.5,295.38
1827.0,295.39
1827.5,295.38
1828.0,295.37
1828.5,295.36
1829.0,295.35
1829.5,295.34
1830.0,295.33
1830.5,295.32
1831.0,295.31
1831.5,295.3
1832.0,295.29
1832.5,295.28
1833.0,295.27
1833.5,295.26
1834.0,295.25
1834.5,295.24
1835.0,295.23
1835.5,295.22
1836.0,295.21
1836.5,295.2
1837.0,295.19
1837.5,295.18
1838.0,295.17
1838.5,295.15
1839.0,295.14
1839.5,295.13
1840.0,295.12
1840.5,295.11
1841.0,295.1
1841.5,295.09
1842.0,295.08
1842.5,295.07
1843.0,295.06
1843.5,295.05
1844.0,295.04
1844.5,295.03
1845.0,295.02
1845.5,295.01
1846.0,295.0
1846.5,294.99
1847.0,294.98
1847.5,294.97
1848.0,294.96
1848.5,294.95
1849.0,294.94
1849.5,294.93
1850.0,294.92
1850.5,294.91
1851.0,294.89
1851.5,294.88
1852.0,294.87
1852.5,294.86
1853.0,294.85
1853.5,294.84
1854.0,294.83
1854.5,294.82
1855.0,294.81
1855.5,294.8
1856.0,294.79
1856.5,294.78
1857.0,294.77
1857.5,294.76
1858.0,294.75
1858.5,294.74
1859.0,294.73
1859.5,294.72
1860.0,294.71
1860.5,294.7
1861.0,294.69
1861.5,294.68
1862.0,294.67
1862.5,294.66
1863.0,294.65
1863.5,294.64
1864.0,294.62
1864.5,294.61
1865.0,294.6
1865.5,294.59
1866.0,294.58
1866.5,294.57
1867.0,294.56
1867.5,294.55
1868.0,294.54
1868.5,294.53
1869.0,294.52
1869.5,294.51
1870.0,294.5
1870.5,294.5
1871.0,294.49
1871.5,294.49
1872.0,294.48
1872.5,294.48
1873.0,294.47
1873.5,294.47
1874.0,294.47
1874.5,294.46
1875.0,294.46
1875.5,294.45
1876.0,294.45
1876.5,294.44
1877.0,294.44
1877.5,294.43
1878.0,294.43
1878.5,294.43
1879.0,294.42
1879.5,294.42
1880.0,294.41
1880.5,294.41
1881.0,294.4
1881.5,294.4
1882.0,294.4
1882.5,294.39
1883.0,294.39
1883.5,294.38
1884.0,294.38
1884.5,294.37
1885.0,294.37
1885.5,294.37
1886.0,294.36
1886.5,294.36
1887.0,294.35
1887.5,294.35
1888.0,294.34
1888.5,294.34
1889.0,294.33
1889.5,294.33
1890.0,294.33
1890.5,294.32
1891.0,294.32
1891.5,294.31
1892.0,294.31
1892.5,294.3
1893.0,294.3
1893.5,294.28
1894.0,294.25
1894.5,294.23
1895.0,294.21
1895.5,294.18
1896.0,294.16
1896.5,294.14
1897.0,294.12
1897.5,294.09
1898.0,294.07
1898.5,294.05
1899.0,294.02
1899.5,294.0
1900.0,293.98
1900.5,293.95
1901.0,293.93
1901.5,293.91
1902.0,293.88
1902.5,293.86
1903.0,293.84
1903.5,293.82
1904.0,293.79
1904.5,293.77
1905.0,293.75
1905.5,293.72
1906.0,293.7
1906.5,293.68
1907.0,293.65
1907.5,293.63
1908.0,293.61
1908.5,293.59
1909.0,293.56
1909.5,293.54
1910.0,293.52
1910.5,293.49
1911.0,293.47
1911.5,293.45
1912.0,293.42
1912.5,293.4
1913.0,293.38
1913.5,293.35
1914.0,293.36
1914.5,293.36
1915.0,293.37
1915.5,293.38
1916.0,293.39
1916.5,293.4
1917.0,293.41
1917.5,293.42
1918.0,293.46
1918.5,293.51
1919.0,293.52
1919.5,293.52
1920.0,293.52
1920.5,293.52
1921.0,293.52
1921.5,293.52
1922.0,293.51
1922.5,293.49
1923.0,293.47
1923.5,293.46
1924.0,293.44
1924.5,293.43
1925.0,293.41
1925.5,293.4
1926.0,293.4
1926.5,293.39
1927.0,293.39
1927.5,293.38
1928.0,293.38
1928.5,293.38
1929.0,293.38
1929.5,293.38
1930.0,293.38
1930.5,293.38
1931.0,293.38
1931.5,293.37
1932.0,293.37
1932.5,293.37
1933.0,293.37
1933.5,293.38
1934.0,293.38
1934.5,293.38
1935.0,293.39
1935.5,293.4
1936.0,293.4
1936.5,293.41
1937.0,293.41
1937.5,293.41
1938.0,293.42
1938.5,293.42
1939.0,293.42
1939.5,293.42
1940.0,293.42
1940.5,293.42
1941.0,293.42
1941.5,293.42
1942.0,293.43
1942.5,293.43
1943.0,293.43
1943.5,293.43
1944.0,293.43
1944.5,293.43
1945.0,293.43
1945.5,293.43
1946.0,293.43
1946.5,293.43
1947.0,293.43
1947.5,293.44
1948.0,293.44
1948.5,293.44
1949.0,293.44
1949.5,293.44
1950.0,293.44
1950.5,293.44
1951.0,293.44
1951.5,293.44
1952.0,293.44
1952.5,293.44
1953.0,293.44
1953.5,293.44
1954.0,293.45
1954.5,293.45
1955.0,293.45
1955.5,293.45
1956.0,293.45
1956.5,293.45
1957.0,293.45
1957.5,293.45
1958.0,293.44
1958.5,293.44
1959.0,293.44
1959.5,293.44
1960.0,293.43
1960.5,293.43
1961.0,293.43
1961.5,293.42
1962.0,293.42
1962.5,293.42
1963.0,293.42
1963.5,293.42
1964.0,293.42
1964.5,293.42
1965.0,293.42
1965.5,293.42
1966.0,293.42
1966.5,293.42
1967.0,293.42
1967.5,293.42
1968.0,293.42
1968.5,293.42
1969.0,293.42
1969.5,293.41
1970.0,293.41
1970.5,293.41
1971.0,293.41
1971.5,293.4
1972.0,293.4
1972.5,293.4
1973.0,293.39
1973.5,293.39
1974.0,293.38
1974.5,293.37
1975.0,293.37
1975.5,293.36
1976.0,293.36
1976.5,293.35
1977.0,293.35
1977.5,293.36
1978.0,293.37
1978.5,293.38
1979.0,293.39
1979.5,293.4
1980.0,293.41
1980.5,293.42
1981.0,293.44
1981.5,293.45
1982.0,293.47
1982.5,293.49
1983.0,293.52
1983.5,293.54
1984.0,293.56
1984.5,293.58
1985.0,293.61
1985.5,293.63
1986.0,293.65
1986.5,293.67
1987.0,293.7
1987.5,293.72
1988.0,293.74
1988.5,293.76
1989.0,293.79
1989.5,293.81
1990.0,293.83
1990.5,293.85
1991.0,293.88
1991.5,293.91
1992.0,293.94
1992.5,293.97
1993.0,294.01
1993.5,294.05
1994.0,294.09
1994.5,294.13
1995.0,294.17
1995.5,294.21
1996.0,294.26
1996.5,294.31
1997.0,294.36
1997.5,294.41
1998.0,294.46
1998.5,294.51
1999.0,294.56
1999.5,294.61
2000.0,294.66
2000.5,294.71
2001.0,294.76
2001.5,294.81
2002.0,294.86
2002.5,294.91
2003.0,294.95
2003.5,294.99
2004.0,295.03
2004.5,295.06
2005.0,295.09
2005.5,295.12
2006.0,295.15
2006.5,295.18
2007.0,295.21
2007.5,295.24
2008.0,295.26
2008.5,295.29
2009.0,295.32
2009.5,295.35
